Name	400	410	420	430	440	450	460	470	480	490	500	510	520	530	540	550	560	570	580	590	600	610	620	630	640	650	660	670	680	690	700
16C_ow	5.49	5.51	5.53	5.54	5.57	5.56	5.58	5.57	5.56	5.57	5.57	5.57	5.54	5.53	5.54	5.53	5.51	5.5	5.5	5.5	5.48	5.54	5.54	5.54	5.54	5.54	5.54	5.52	5.54	5.53	5.55
16C_w	52.53	70.97	76.76	78.92	80.32	81.47	82.46	83.25	83.92	84.41	85.07	85.13	85.17	85.16	85.36	85.27	85.03	84.88	84.92	85.11	85.02	85.14	85.5	85.95	86.61	87.17	87.61	87.73	88.0	88.02	88.14
16D_b	5.26	5.26	5.22	5.18	5.17	5.13	5.13	5.11	5.07	5.08	5.05	5.05	5.04	5.01	5.0	5.0	5.02	5.03	5.05	5.05	5.02	5.05	5.05	5.06	5.06	5.06	5.05	5.04	5.07	5.05	5.09
16D_ob	5.01	5.02	4.96	4.89	4.84	4.78	4.66	4.55	4.43	4.38	4.34	4.29	4.25	4.28	4.31	4.28	4.26	4.39	4.92	6.25	8.34	10.58	11.95	12.61	12.87	12.91	12.86	12.67	12.57	12.44	12.32
16D_ow	4.98	5.08	4.96	4.91	4.92	4.82	4.72	4.58	4.47	4.42	4.38	4.28	4.26	4.33	4.38	4.29	4.33	4.47	4.95	6.87	12.03	21.66	32.77	42.66	50.67	56.59	61.24	64.57	67.61	70.09	72.33
16D_w	52.14	71.31	77.39	79.46	80.83	81.81	82.79	83.43	84.12	84.48	85.03	85.14	85.16	85.19	85.31	85.14	85.02	84.94	85.0	85.15	85.08	85.33	85.53	86.07	86.63	87.19	87.57	87.69	87.95	87.89	88.06
16E_b	5.21	5.18	5.13	5.11	5.09	5.05	5.04	5.02	4.99	4.99	4.97	4.97	4.95	4.93	4.92	4.91	4.95	4.94	4.97	4.97	4.94	4.97	4.97	4.97	4.97	4.97	4.95	4.96	4.97	4.96	5.0
16E_ob	11.57	10.72	9.99	9.8	10.19	11.2	12.73	14.28	15.87	17.44	18.86	19.29	18.28	16.54	14.48	12.39	10.57	9.19	8.22	7.55	7.12	6.97	6.85	6.82	6.96	7.29	7.63	8.04	8.99	9.96	10.57
16E_ow	12.28	11.26	10.38	10.15	10.72	12.29	14.99	18.23	22.5	27.53	33.45	36.08	33.22	27.65	21.68	16.59	12.86	10.4	8.86	7.92	7.33	7.13	6.97	6.96	7.17	7.71	8.26	9.06	10.99	13.39	15.1
16E_w	53.01	71.37	77.08	79.21	80.61	81.7	82.81	83.42	84.14	84.64	85.13	85.31	85.34	85.39	85.45	85.42	85.17	85.06	85.14	85.26	85.26	85.4	85.69	86.23	86.86	87.31	87.84	88.08	88.23	88.22	88.39
16F_b	5.17	5.14	5.09	5.07	5.05	5.01	5.01	5.0	4.96	4.96	4.95	4.95	4.92	4.91	4.89	4.89	4.92	4.92	4.95	4.96	4.92	4.95	4.96	4.95	4.96	4.96	4.95	4.93	4.96	4.96	4.99
16F_ob	12.81	13.33	13.73	13.98	14.03	13.98	13.87	13.58	13.32	13.24	12.72	11.65	10.05	8.49	7.34	6.86	6.5	6.04	5.84	5.84	5.93	6.12	6.08	6.25	6.95	8.31	9.92	10.98	11.48	11.53	11.44
16F_ow	26.59	34.19	40.94	46.16	50.23	53.2	55.65	54.99	55.44	58.93	55.03	42.45	27.66	17.31	11.7	9.81	8.76	7.43	6.8	6.78	7.01	7.45	7.37	7.71	9.86	16.27	30.45	50.2	68.58	79.5	84.45
16F_w	52.15	71.31	77.44	79.51	80.81	81.88	82.8	83.49	84.11	84.56	85.08	85.19	85.2	85.19	85.33	85.21	85.0	84.86	84.89	85.09	85.0	85.23	85.54	85.96	86.63	87.14	87.58	87.72	87.92	87.94	88.09
17A_b	5.2	5.17	5.12	5.09	5.09	5.04	5.04	5.01	4.98	4.98	4.96	4.96	4.93	4.92	4.91	4.91	4.93	4.93	4.97	4.96	4.95	4.96	4.97	4.96	4.97	4.96	4.95	4.95	4.97	4.95	4.99
17A_ob	7.39	7.46	7.49	7.53	7.5	7.49	7.46	7.44	7.38	7.34	7.29	7.25	7.18	7.12	7.09	7.03	7.0	6.98	6.96	6.92	6.84	6.91	6.86	6.81	6.79	6.75	6.71	6.66	6.62	6.6	6.59
17A_ow	38.9	51.48	57.92	62.33	65.88	68.92	71.53	73.7	75.39	76.89	78.11	78.94	79.4	79.65	80.12	80.13	80.03	80.0	80.06	80.32	80.28	80.74	80.99	81.6	82.38	83.01	83.58	83.61	83.72	84.0	84.11
17A_w	52.1	71.14	77.25	79.37	80.66	81.78	82.8	83.47	84.11	84.57	85.08	85.23	85.23	85.28	85.41	85.28	85.08	84.98	85.02	85.17	85.1	85.36	85.61	86.04	86.74	87.24	87.64	87.8	88.05	88.08	88.17
17D_b	5.17	5.16	5.12	5.08	5.05	5.02	5.03	5.0	4.96	4.97	4.95	4.95	4.93	4.91	4.91	4.91	4.92	4.93	4.96	4.96	4.93	4.96	4.97	4.96	4.96	4.96	4.96	4.95	4.97	4.96	4.98
17D_ob	4.38	4.44	4.37	4.26	4.2	4.05	3.84	3.58	3.3	3.17	3.09	2.95	2.92	3.04	3.15	3.07	3.04	3.38	4.61	7.41	11.65	16.11	19.06	20.7	21.67	22.14	22.41	22.5	22.6	22.7	22.75
17D_ow	4.45	4.76	4.67	4.55	4.52	4.36	4.05	3.71	3.4	3.26	3.15	2.96	2.94	3.09	3.21	3.12	3.08	3.43	4.88	9.54	19.34	32.69	44.71	53.55	59.98	64.32	67.63	69.78	71.71	73.41	74.77
17D_w	52.15	71.3	77.34	79.47	80.85	81.95	82.87	83.61	84.2	84.61	85.24	85.27	85.36	85.35	85.53	85.45	85.23	85.09	85.19	85.33	85.28	85.48	85.78	86.21	86.86	87.41	87.75	87.95	88.16	88.16	88.29
17F_b	5.21	5.19	5.15	5.11	5.09	5.06	5.05	5.02	5.0	5.0	4.97	4.98	4.96	4.94	4.93	4.92	4.96	4.96	4.99	4.98	4.96	4.98	4.99	5.0	4.98	5.0	4.97	4.97	4.99	4.97	5.01
17F_ob	16.43	17.41	18.3	18.82	18.94	18.91	18.79	18.18	17.72	17.81	16.7	14.2	10.99	8.35	6.74	6.13	5.74	5.29	5.08	5.1	5.21	5.43	5.42	5.59	6.41	8.4	11.58	14.59	16.39	17.09	17.15
17F_ow	25.91	32.94	38.97	43.55	46.84	49.08	50.78	49.47	49.11	52.31	47.83	35.41	22.06	13.39	8.96	7.55	6.81	5.89	5.46	5.47	5.64	6.0	5.93	6.18	7.71	12.51	24.22	42.23	60.37	71.99	77.41
17F_w	54.61	72.62	78.13	80.12	81.59	82.56	83.6	84.25	84.91	85.34	85.97	85.98	85.92	85.87	85.89	85.76	85.49	85.28	85.31	85.46	85.36	85.59	85.92	86.31	87.13	87.75	88.29	88.43	88.77	88.68	88.88
